Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Score,Kondisi_Rem_Score,Oil_Efficiency,Oil_Change_Urgency
14-02-2024,FJB/9763/SBY/PL/3432,SBY9294982,MT-15,2019,37888,Repair,Kritis,Perlu Penggantian,6,4663,5,5,7577,29.5,3,3,777.1666666666666,1.3322857142857143
14-02-2024,FJB/7656/SBY/PL/4601,SBY6429518,XSR 155,2019,39379,Repair,Cukup,Perlu Penggantian,5,2987,5,1,7875,21.5,1,3,597.4,0.8534285714285714
14-02-2024,FJB/2731/SBY/PL/6052,SBY2528247,FREE-GO-S,2023,7193,Rutin,Baik,Baik,3,1580,1,0,7193,4.0,0,0,526.6666666666666,0.632
15-02-2024,FJB/4059/SBY/PL/7580,SBY1732910,NMAX-NEO-S,2023,10882,Rutin,Cukup,Cukup,4,2788,1,0,10882,6.0,1,1,697.0,0.9293333333333333
15-02-2024,FJB/8413/SBY/PL/5516,SBY7226081,MT-15,2021,34215,Repair,Cukup,Perlu Penggantian,4,2933,3,1,11405,16.5,1,3,733.25,0.838
15-02-2024,FJB/7703/SBY/PL/4831,SBY9015899,MIO,2019,54776,Repair,Perlu Ganti,Perlu Penggantian,7,3076,5,2,10955,28.0,2,3,439.42857142857144,1.2304
15-02-2024,FJB/9611/SBY/PL/6700,SBY1862808,NMAX-NEO-S,2020,49378,Rutin,Cukup,Perlu Penggantian,3,2190,4,3,12344,24.5,1,3,730.0,0.73
15-02-2024,FJB/5825/SBY/PL/6258,SBY9814464,NMAX-NEO-S,2020,44184,Repair,Cukup,Perlu Penggantian,3,2224,4,2,11046,22.0,1,3,741.3333333333334,0.7413333333333333
15-02-2024,FJB/8328/SBY/PL/8569,SBY7937559,LEXI,2018,66739,Repair,Cukup,Perlu Penggantian,4,2353,6,3,11123,32.5,1,3,588.25,0.8403571428571428
15-02-2024,FJB/5951/SBY/PL/7901,SBY4234186,ALL-NEW-NMAX,2019,41663,Repair,Cukup,Perlu Penggantian,3,2152,5,3,8332,25.5,1,3,717.3333333333334,0.7173333333333334
16-02-2024,FJB/8841/SBY/PL/6519,SBY1405177,MIO,2020,33398,Repair,Perlu Ganti,Perlu Penggantian,5,2624,4,4,8349,23.0,2,3,524.8,1.0496
16-02-2024,FJB/2650/SBY/PL/1898,SBY7561387,R15,2024,291,Repair,Perlu Ganti,Baik,6,2983,0,2,291,5.0,2,0,497.1666666666667,0.8522857142857143
16-02-2024,FJB/3964/SBY/PL/3423,SBY1721266,MIO,2024,0,Rutin,Cukup,Baik,4,1889,0,0,0,1.0,1,0,472.25,0.7556
16-02-2024,FJB/1932/SBY/PL/7002,SBY3449118,FAZZIO-NEO-HY,2023,8884,Repair,Baik,Cukup,3,1886,1,2,8884,7.0,0,1,628.6666666666666,0.6735714285714286
16-02-2024,FJB/3352/SBY/PL/3215,SBY6433816,MIO-M3 125,2021,23745,Repair,Kritis,Perlu Penyetelan,7,3606,3,4,7915,20.0,3,2,515.1428571428571,1.4424
16-02-2024,FJB/7214/SBY/PL/4776,SBY9675980,ALL-NEW-AEROX,2021,32559,Repair,Kritis,Perlu Penggantian,8,3334,3,5,10853,23.5,3,3,416.75,1.1113333333333333
16-02-2024,FJB/2754/SBY/PL/6070,SBY1546140,ALL-NEW-AEROX,2020,58157,Repair,Perlu Ganti,Perlu Penggantian,6,3228,4,5,14539,30.5,2,3,538.0,1.076
17-02-2024,FJB/1003/SBY/PL/4141,SBY9365035,ALL-NEW-AEROX,2023,14401,Rutin,Cukup,Cukup,4,2644,1,1,14401,8.5,1,1,661.0,0.8813333333333333
17-02-2024,FJB/3548/SBY/PL/1482,SBY3241097,FREE-GO-S,2021,19647,Repair,Cukup,Perlu Penyetelan,4,2030,3,2,6549,15.0,1,2,507.5,0.812
17-02-2024,FJB/5170/SBY/PL/2286,SBY5820754,R15,2022,23010,Rutin,Perlu Ganti,Perlu Penyetelan,6,4077,2,1,11505,14.5,2,2,679.5,1.1648571428571428
17-02-2024,FJB/2738/SBY/PL/9688,SBY3794478,ALL-NEW-AEROX,2020,39391,Repair,Cukup,Perlu Penggantian,5,2169,4,4,9847,24.0,1,3,433.8,0.723
17-02-2024,FJB/3289/SBY/PL/7797,SBY6230777,MIO-M3 125,2020,41297,Repair,Perlu Ganti,Perlu Penggantian,6,3179,4,3,10324,24.5,2,3,529.8333333333334,1.2716
17-02-2024,FJB/7053/SBY/PL/6388,SBY3946969,X-MAX-CONNEC,2022,29671,Rutin,Cukup,Perlu Penggantian,5,2255,2,2,14835,15.0,1,3,451.0,0.7046875
17-02-2024,FJB/4499/SBY/PL/4399,SBY5613840,MIO-M3 125,2024,317,Kupon Gratis I (DUA),Cukup,Baik,4,1938,0,0,317,1.0,1,0,484.5,0.7752
17-02-2024,FJB/2900/SBY/PL/4822,SBY4015938,X-MAX-CONNEC,2019,75154,Repair,Cukup,Perlu Penggantian,5,2946,5,2,15030,31.0,1,3,589.2,0.920625
17-02-2024,FJB/8556/SBY/PL/6323,SBY8544674,R15,2019,58919,Repair,Cukup,Perlu Penggantian,5,3391,5,2,11783,29.0,1,3,678.2,0.9688571428571429
17-02-2024,FJB/3867/SBY/PL/1108,SBY4917907,ALL-NEW-AEROX,2020,53257,Repair,Perlu Ganti,Perlu Penggantian,6,2507,4,4,13314,27.0,2,3,417.8333333333333,0.8356666666666667
17-02-2024,FJB/9760/SBY/PL/3890,SBY8587610,NMAX-NEO-S,2019,66885,Repair,Baik,Perlu Penggantian,4,1839,5,2,13377,28.0,0,3,459.75,0.613
17-02-2024,FJB/6859/SBY/PL/2573,SBY5639111,ALL-NEW-AEROX,2020,50032,Repair,Cukup,Perlu Penggantian,4,2155,4,3,12508,25.5,1,3,538.75,0.7183333333333334
17-02-2024,FJB/6376/SBY/PL/5671,SBY9499475,ALL-NEW-NMAX,2022,19185,Repair,Cukup,Perlu Penyetelan,4,2387,2,1,9592,11.5,1,2,596.75,0.7956666666666666
18-02-2024,FJB/1820/SBY/PL/7018,SBY9578765,MIO,2020,30359,Repair,Perlu Ganti,Perlu Penggantian,6,2282,4,3,7589,20.5,2,3,380.3333333333333,0.9128
18-02-2024,FJB/3633/SBY/PL/4153,SBY4986257,MIO-M3 125,2022,23336,Repair,Kritis,Perlu Penyetelan,7,3448,2,4,11668,18.0,3,2,492.57142857142856,1.3792
18-02-2024,FJB/3148/SBY/PL/1482,SBY8093998,VIXION,2019,48114,Repair,Perlu Ganti,Perlu Penggantian,6,4004,5,3,9622,28.5,2,3,667.3333333333334,1.144
18-02-2024,FJB/9403/SBY/PL/2374,SBY9541601,FREE-GO-S,2021,26127,Repair,Cukup,Perlu Penggantian,4,2065,3,2,8709,16.0,1,3,516.25,0.826
18-02-2024,FJB/1646/SBY/PL/7400,SBY5069095,R15,2018,57612,Repair,Cukup,Perlu Penggantian,4,2896,6,2,9602,29.0,1,3,724.0,0.8274285714285714
18-02-2024,FJB/5921/SBY/PL/7698,SBY2903147,FAZZIO-NEO-HY,2024,275,Rutin,Cukup,Baik,5,2492,0,1,275,3.5,1,0,498.4,0.89
19-02-2024,FJB/9887/SBY/PL/4097,SBY3335279,R15,2024,190,Rutin,Cukup,Baik,4,2450,0,0,190,2.0,1,0,612.5,0.7
19-02-2024,FJB/9594/SBY/PL/2018,SBY2153364,X-MAX-CONNEC,2018,58716,Repair,Cukup,Perlu Penggantian,5,2888,6,2,9786,30.0,1,3,577.6,0.9025
19-02-2024,FJB/3839/SBY/PL/9801,SBY7067468,FREE-GO-S,2021,22846,Rutin,Cukup,Perlu Penyetelan,4,1835,3,3,7615,16.5,1,2,458.75,0.734
19-02-2024,FJB/9335/SBY/PL/1013,SBY8271136,MIO-M3 125,2020,39420,Repair,Perlu Ganti,Perlu Penggantian,6,3036,4,5,9855,26.5,2,3,506.0,1.2144
19-02-2024,FJB/8535/SBY/PL/1500,SBY6666024,FAZZIO-NEO-HY,2020,39029,Repair,Baik,Perlu Penggantian,3,1487,4,1,9757,18.5,0,3,495.6666666666667,0.5310714285714285
19-02-2024,FJB/9176/SBY/PL/8178,SBY1072550,MT-15,2018,89569,Rutin,Baik,Perlu Penggantian,4,1967,6,3,14928,36.5,0,3,491.75,0.562
19-02-2024,FJB/9305/SBY/PL/1623,SBY8168254,FAZZIO-NEO-HY,2018,49657,Repair,Perlu Ganti,Perlu Penggantian,6,2700,6,3,8276,29.5,2,3,450.0,0.9642857142857143
19-02-2024,FJB/2170/SBY/PL/8948,SBY9219248,NMAX-NEO-S,2022,18472,Repair,Perlu Ganti,Perlu Penyetelan,7,3610,2,1,9236,12.5,2,2,515.7142857142857,1.2033333333333334
19-02-2024,FJB/3326/SBY/PL/3948,SBY9938073,XSR 155,2023,14200,Rutin,Perlu Ganti,Cukup,6,3126,1,3,14200,12.5,2,1,521.0,0.8931428571428571
20-02-2024,FJB/3998/SBY/PL/3879,SBY6414692,X-MAX-CONNEC,2023,15182,Repair,Cukup,Perlu Penyetelan,4,2689,1,1,15182,8.5,1,2,672.25,0.8403125
20-02-2024,FJB/5300/SBY/PL/1560,SBY4151661,XSR 155,2020,41677,Repair,Perlu Ganti,Perlu Penggantian,7,4418,4,3,10419,25.5,2,3,631.1428571428571,1.2622857142857142
20-02-2024,FJB/1330/SBY/PL/8599,SBY5541085,FILANO-NEO,2020,29117,Rutin,Cukup,Perlu Penggantian,5,2624,4,2,7279,19.0,1,3,524.8,0.9371428571428572
20-02-2024,FJB/4601/SBY/PL/7363,SBY5156204,LEXI,2020,43556,Repair,Baik,Perlu Penggantian,4,1588,4,2,10889,21.0,0,3,397.0,0.5671428571428572
21-02-2024,FJB/9369/SBY/PL/3702,SBY5348096,MT-15,2020,46969,Repair,Baik,Perlu Penggantian,3,1788,4,2,11742,22.0,0,3,596.0,0.5108571428571429
21-02-2024,FJB/7646/SBY/PL/1374,SBY5178179,ALL-NEW-NMAX,2019,51910,Repair,Cukup,Perlu Penggantian,5,2484,5,3,10382,27.5,1,3,496.8,0.828
21-02-2024,FJB/5979/SBY/PL/6879,SBY2936545,ALL-NEW-AEROX,2021,26570,Repair,Cukup,Perlu Penggantian,4,2254,3,2,8856,16.0,1,3,563.5,0.7513333333333333
21-02-2024,FJB/2993/SBY/PL/7609,SBY7344868,FREE-GO-S,2020,35087,Repair,Cukup,Perlu Penggantian,5,1841,4,2,8771,19.0,1,3,368.2,0.7364
21-02-2024,FJB/3334/SBY/PL/3688,SBY3243140,X-MAX-CONNEC,2020,33636,Repair,Kritis,Perlu Penggantian,7,4227,4,5,8409,26.5,3,3,603.8571428571429,1.3209375
21-02-2024,FJB/4454/SBY/PL/2405,SBY6733300,XSR 155,2023,12844,Rutin,Cukup,Cukup,3,2676,1,1,12844,7.5,1,1,892.0,0.7645714285714286
21-02-2024,FJB/7517/SBY/PL/6573,SBY6726514,NMAX-NEO-S,2022,30683,Rutin,Kritis,Perlu Penggantian,7,4244,2,5,15341,21.5,3,3,606.2857142857143,1.4146666666666667
21-02-2024,FJB/8981/SBY/PL/3458,SBY3391219,XSR 155,2022,32869,Repair,Cukup,Perlu Penggantian,4,2794,2,3,16434,17.5,1,3,698.5,0.7982857142857143
22-02-2024,FJB/1837/SBY/PL/7121,SBY3159679,MIO,2024,0,Repair,Perlu Ganti,Baik,7,3020,0,1,0,4.5,2,0,431.42857142857144,1.208
22-02-2024,FJB/4993/SBY/PL/4715,SBY7385680,ALL-NEW-NMAX,2019,40737,Repair,Cukup,Perlu Penggantian,5,2527,5,2,8147,24.0,1,3,505.4,0.8423333333333334
22-02-2024,FJB/4040/SBY/PL/9033,SBY1206565,ALL-NEW-AEROX,2018,56844,Repair,Cukup,Perlu Penggantian,4,2866,6,2,9474,29.0,1,3,716.5,0.9553333333333334
22-02-2024,FJB/5807/SBY/PL/6525,SBY1930197,ALL-NEW-AEROX,2019,41492,Rutin,Cukup,Perlu Penggantian,4,2190,5,1,8298,22.5,1,3,547.5,0.73
22-02-2024,FJB/9440/SBY/PL/9090,SBY2538514,LEXI,2020,28415,Repair,Baik,Perlu Penggantian,3,1897,4,2,7103,18.0,0,3,632.3333333333334,0.6775
22-02-2024,FJB/7492/SBY/PL/3923,SBY6667068,R15,2020,63501,Rutin,Perlu Ganti,Perlu Penggantian,6,2909,4,3,15875,28.5,2,3,484.8333333333333,0.8311428571428572
22-02-2024,FJB/1121/SBY/PL/3233,SBY1340706,R15,2019,67522,Repair,Kritis,Perlu Penggantian,6,4954,5,5,13504,36.5,3,3,825.6666666666666,1.4154285714285715
22-02-2024,FJB/8311/SBY/PL/3909,SBY2897838,NMAX-NEO-S,2021,27143,Repair,Kritis,Perlu Penggantian,8,3878,3,5,9047,22.5,3,3,484.75,1.2926666666666666
22-02-2024,FJB/3753/SBY/PL/9567,SBY4291812,FREE-GO-S,2022,15958,Rutin,Cukup,Perlu Penyetelan,5,2242,2,0,7979,9.0,1,2,448.4,0.8968
23-02-2024,FJB/3680/SBY/PL/3007,SBY9433343,NMAX-NEO-S,2021,28124,Repair,Kritis,Perlu Penggantian,8,4133,3,5,9374,23.5,3,3,516.625,1.3776666666666666
23-02-2024,FJB/6218/SBY/PL/6513,SBY6257156,ALL-NEW-NMAX,2021,21509,Rutin,Kritis,Perlu Penyetelan,7,3969,3,5,7169,20.5,3,2,567.0,1.323
23-02-2024,FJB/1642/SBY/PL/5130,SBY9405683,NMAX-NEO-S,2022,25839,Repair,Kritis,Perlu Penggantian,8,4486,2,5,12919,20.5,3,3,560.75,1.4953333333333334
23-02-2024,FJB/3727/SBY/PL/5625,SBY9521792,ALL-NEW-NMAX,2019,48415,Rutin,Kritis,Perlu Penggantian,8,3864,5,5,9683,30.5,3,3,483.0,1.288
23-02-2024,FJB/4144/SBY/PL/5322,SBY2611912,ALL-NEW-AEROX,2020,39443,Repair,Perlu Ganti,Perlu Penggantian,6,2640,4,5,9860,25.5,2,3,440.0,0.88
24-02-2024,FJB/3069/SBY/PL/4200,SBY8021347,MT-15,2024,237,Rutin,Cukup,Baik,5,3373,0,1,237,4.5,1,0,674.6,0.9637142857142857
24-02-2024,FJB/3648/SBY/PL/8407,SBY8613540,MT-15,2021,47290,Repair,Perlu Ganti,Perlu Penggantian,5,3548,3,4,15763,25.0,2,3,709.6,1.0137142857142858
24-02-2024,FJB/2803/SBY/PL/9768,SBY8450482,VIXION,2024,187,Rutin,Baik,Baik,3,1898,0,1,187,2.5,0,0,632.6666666666666,0.5422857142857143
24-02-2024,FJB/6653/SBY/PL/7388,SBY2941515,MIO-M3 125,2022,23275,Repair,Perlu Ganti,Perlu Penyetelan,6,2464,2,2,11637,14.0,2,2,410.6666666666667,0.9856
24-02-2024,FJB/9734/SBY/PL/7627,SBY9492814,FREE-GO-S,2024,0,Kupon Gratis I (DUA),Baik,Baik,3,1256,0,0,0,1.0,0,0,418.6666666666667,0.5024
25-02-2024,FJB/8763/SBY/PL/3965,SBY5691770,NMAX-NEO-S,2020,52854,Repair,Perlu Ganti,Perlu Penggantian,5,3227,4,3,13213,26.5,2,3,645.4,1.0756666666666668
25-02-2024,FJB/3812/SBY/PL/1450,SBY1204916,ALL-NEW-NMAX,2022,29879,Repair,Perlu Ganti,Perlu Penggantian,5,3065,2,2,14939,16.0,2,3,613.0,1.0216666666666667
25-02-2024,FJB/7218/SBY/PL/7442,SBY5332142,FILANO-NEO,2020,32626,Repair,Perlu Ganti,Perlu Penggantian,6,2952,4,2,8156,20.0,2,3,492.0,1.0542857142857143
25-02-2024,FJB/3618/SBY/PL/3501,SBY5486907,ALL-NEW-NMAX,2022,23392,Rutin,Cukup,Perlu Penyetelan,4,2596,2,2,11696,14.0,1,2,649.0,0.8653333333333333
25-02-2024,FJB/4143/SBY/PL/4032,SBY7978366,XSR 155,2021,42807,Repair,Cukup,Perlu Penggantian,5,3494,3,3,14269,22.5,1,3,698.8,0.9982857142857143
25-02-2024,FJB/1017/SBY/PL/4712,SBY6252414,ALL-NEW-AEROX,2023,10431,Rutin,Cukup,Cukup,4,2185,1,0,10431,6.0,1,1,546.25,0.7283333333333334
25-02-2024,FJB/9829/SBY/PL/5946,SBY7430747,ALL-NEW-NMAX,2020,55257,Repair,Baik,Perlu Penggantian,4,1525,4,1,13814,22.5,0,3,381.25,0.5083333333333333
25-02-2024,FJB/5851/SBY/PL/8643,SBY9693555,X-MAX-CONNEC,2023,9593,Rutin,Cukup,Cukup,4,2605,1,1,9593,7.5,1,1,651.25,0.8140625
25-02-2024,FJB/3060/SBY/PL/7904,SBY3006194,ALL-NEW-NMAX,2018,44835,Repair,Baik,Perlu Penggantian,3,1550,6,2,7472,25.0,0,3,516.6666666666666,0.5166666666666667
25-02-2024,FJB/7066/SBY/PL/7540,SBY1526390,MIO-M3 125,2024,333,Kupon Gratis I (DUA),Baik,Baik,4,1269,0,0,333,1.0,0,0,317.25,0.5076
26-02-2024,FJB/8265/SBY/PL/3630,SBY6975906,ALL-NEW-NMAX,2021,29625,Rutin,Cukup,Perlu Penggantian,4,2572,3,2,9875,17.0,1,3,643.0,0.8573333333333333
26-02-2024,FJB/9796/SBY/PL/5309,SBY9660591,ALL-NEW-NMAX,2023,7512,Rutin,Cukup,Baik,4,2500,1,1,7512,6.5,1,0,625.0,0.8333333333333334
26-02-2024,FJB/4899/SBY/PL/8343,SBY6915772,MIO,2018,54616,Repair,Perlu Ganti,Perlu Penggantian,6,2425,6,3,9102,30.5,2,3,404.1666666666667,0.97
26-02-2024,FJB/7375/SBY/PL/7342,SBY6241480,LEXI,2019,48920,Repair,Cukup,Perlu Penggantian,5,2513,5,2,9784,25.0,1,3,502.6,0.8975
26-02-2024,FJB/7501/SBY/PL/6384,SBY3328205,ALL-NEW-NMAX,2022,28016,Rutin,Cukup,Perlu Penggantian,5,2536,2,2,14008,15.0,1,3,507.2,0.8453333333333334
26-02-2024,FJB/7693/SBY/PL/7746,SBY8743877,FREE-GO-S,2019,53811,Repair,Cukup,Perlu Penggantian,3,1799,5,2,10762,25.0,1,3,599.6666666666666,0.7196
26-02-2024,FJB/1971/SBY/PL/7251,SBY4824142,LEXI,2020,30746,Repair,Kritis,Perlu Penggantian,8,3398,4,4,7686,23.0,3,3,424.75,1.2135714285714285
27-02-2024,FJB/5641/SBY/PL/7727,SBY6105379,ALL-NEW-NMAX,2019,65640,Repair,Cukup,Perlu Penggantian,5,2666,5,3,13128,30.5,1,3,533.2,0.8886666666666667
27-02-2024,FJB/2715/SBY/PL/9293,SBY6096463,LEXI,2018,64298,Rutin,Cukup,Perlu Penggantian,4,2124,6,2,10716,31.0,1,3,531.0,0.7585714285714286
27-02-2024,FJB/6060/SBY/PL/6103,SBY4606756,ALL-NEW-AEROX,2020,54360,Repair,Cukup,Perlu Penggantian,4,2566,4,2,13590,25.0,1,3,641.5,0.8553333333333333
27-02-2024,FJB/5504/SBY/PL/3268,SBY8541764,FREE-GO-S,2023,9193,Repair,Kritis,Cukup,6,3547,1,4,9193,13.0,3,1,591.1666666666666,1.4188
27-02-2024,FJB/5153/SBY/PL/8993,SBY5742239,ALL-NEW-AEROX,2023,10789,Rutin,Baik,Cukup,3,2064,1,1,10789,7.5,0,1,688.0,0.688
27-02-2024,FJB/2721/SBY/PL/8364,SBY1477320,MIO,2024,0,Kupon Gratis I (DUA),Baik,Baik,4,1457,0,0,0,1.0,0,0,364.25,0.5828
28-02-2024,FJB/9522/SBY/PL/8235,SBY3626871,MIO,2018,57508,Repair,Kritis,Perlu Penggantian,8,3413,6,5,9584,34.5,3,3,426.625,1.3652
28-02-2024,FJB/8305/SBY/PL/3880,SBY3626296,MIO,2019,56593,Repair,Cukup,Perlu Penggantian,5,2166,5,2,11318,27.0,1,3,433.2,0.8664
28-02-2024,FJB/6707/SBY/PL/2998,SBY8240472,ALL-NEW-NMAX,2024,339,Repair,Kritis,Baik,8,3882,0,3,339,7.5,3,0,485.25,1.294
28-02-2024,FJB/4147/SBY/PL/1680,SBY1251683,NMAX-NEO-S,2020,44558,Repair,Cukup,Perlu Penggantian,5,2594,4,2,11139,22.0,1,3,518.8,0.8646666666666667
28-02-2024,FJB/5557/SBY/PL/3026,SBY3816741,MIO-M3 125,2020,46012,Repair,Cukup,Perlu Penggantian,3,1913,4,1,11503,20.5,1,3,637.6666666666666,0.7652
28-02-2024,FJB/8457/SBY/PL/3850,SBY4744151,FREE-GO-S,2024,375,Repair,Kritis,Baik,8,3075,0,3,375,7.5,3,0,384.375,1.23
29-02-2024,FJB/3590/SBY/PL/7890,SBY1037443,ALL-NEW-AEROX,2020,32574,Repair,Cukup,Perlu Penggantian,4,2560,4,4,8143,23.0,1,3,640.0,0.8533333333333334
29-02-2024,FJB/1417/SBY/PL/9481,SBY2383305,MIO,2023,10267,Rutin,Baik,Cukup,4,1257,1,0,10267,5.0,0,1,314.25,0.5028
29-02-2024,FJB/5632/SBY/PL/1639,SBY3386039,MIO-M3 125,2021,30226,Repair,Cukup,Perlu Penggantian,4,2071,3,2,10075,17.0,1,3,517.75,0.8284
29-02-2024,FJB/6554/SBY/PL/1407,SBY1494250,XSR 155,2023,11784,Rutin,Cukup,Cukup,5,3129,1,1,11784,8.5,1,1,625.8,0.894
01-03-2024,FJB/4722/SBY/PL/2582,SBY2532980,FILANO-NEO,2018,74835,Repair,Cukup,Perlu Penggantian,4,2227,6,3,12472,34.5,1,3,556.75,0.7953571428571429
01-03-2024,FJB/8173/SBY/PL/3237,SBY2246511,LEXI,2020,36091,Repair,Baik,Perlu Penggantian,3,1413,4,3,9022,21.5,0,3,471.0,0.5046428571428572
01-03-2024,FJB/4538/SBY/PL/8208,SBY9249028,MIO,2019,64600,Repair,Kritis,Perlu Penggantian,7,3319,5,5,12920,34.5,3,3,474.14285714285717,1.3276
01-03-2024,FJB/6481/SBY/PL/4662,SBY7657334,VIXION,2019,58926,Repair,Cukup,Perlu Penggantian,3,2453,5,2,11785,28.0,1,3,817.6666666666666,0.7008571428571428
01-03-2024,FJB/4507/SBY/PL/4550,SBY2690363,FREE-GO-S,2021,26353,Repair,Perlu Ganti,Perlu Penggantian,5,2737,3,3,8784,17.5,2,3,547.4,1.0948
01-03-2024,FJB/2943/SBY/PL/2382,SBY7326380,ALL-NEW-AEROX,2019,42678,Repair,Perlu Ganti,Perlu Penggantian,6,2959,5,4,8535,27.0,2,3,493.1666666666667,0.9863333333333333
01-03-2024,FJB/6431/SBY/PL/8005,SBY5460163,FREE-GO-S,2018,51924,Repair,Cukup,Perlu Penggantian,4,1850,6,4,8654,30.0,1,3,462.5,0.74
02-03-2024,FJB/4762/SBY/PL/5926,SBY7903999,ALL-NEW-AEROX,2021,36926,Rutin,Baik,Perlu Penggantian,3,1894,3,3,12308,19.5,0,3,631.3333333333334,0.6313333333333333
02-03-2024,FJB/9157/SBY/PL/8318,SBY5724308,ALL-NEW-NMAX,2018,73805,Repair,Cukup,Perlu Penggantian,4,2421,6,2,12300,33.0,1,3,605.25,0.807
02-03-2024,FJB/6042/SBY/PL/9686,SBY2192684,MIO,2018,49343,Repair,Cukup,Perlu Penggantian,5,2302,6,3,8223,28.5,1,3,460.4,0.9208
02-03-2024,FJB/1249/SBY/PL/9683,SBY9540955,XSR 155,2019,50115,Repair,Kritis,Perlu Penggantian,8,4946,5,4,10023,31.0,3,3,618.25,1.413142857142857
02-03-2024,FJB/3528/SBY/PL/4564,SBY3184743,XSR 155,2020,49430,Repair,Perlu Ganti,Perlu Penggantian,7,3959,4,3,12357,25.5,2,3,565.5714285714286,1.1311428571428572
02-03-2024,FJB/3409/SBY/PL/1834,SBY2889573,ALL-NEW-AEROX,2018,73850,Rutin,Baik,Perlu Penggantian,4,1886,6,2,12308,32.0,0,3,471.5,0.6286666666666667
02-03-2024,FJB/1850/SBY/PL/7091,SBY4504276,FAZZIO-NEO-HY,2022,16776,Repair,Cukup,Perlu Penyetelan,4,2455,2,1,8388,10.5,1,2,613.75,0.8767857142857143
02-03-2024,FJB/3312/SBY/PL/3063,SBY6405092,ALL-NEW-AEROX,2018,48420,Repair,Perlu Ganti,Perlu Penggantian,6,2511,6,3,8070,28.5,2,3,418.5,0.837
03-03-2024,FJB/5917/SBY/PL/9193,SBY7180804,FILANO-NEO,2019,33402,Repair,Perlu Ganti,Perlu Penggantian,6,2617,5,3,6680,23.5,2,3,436.1666666666667,0.9346428571428571
03-03-2024,FJB/4031/SBY/PL/4704,SBY7297753,MIO,2021,19073,Rutin,Cukup,Perlu Penyetelan,5,2168,3,1,6357,13.5,1,2,433.6,0.8672
03-03-2024,FJB/3120/SBY/PL/2135,SBY5278290,MIO,2024,0,Rutin,Cukup,Baik,5,2012,0,1,0,3.5,1,0,402.4,0.8048
03-03-2024,FJB/1901/SBY/PL/6643,SBY8623262,FAZZIO-NEO-HY,2023,10705,Rutin,Perlu Ganti,Cukup,6,2729,1,2,10705,9.0,2,1,454.8333333333333,0.9746428571428571
03-03-2024,FJB/8310/SBY/PL/5685,SBY8252557,R15,2018,61676,Rutin,Cukup,Perlu Penggantian,5,3413,6,3,10279,32.5,1,3,682.6,0.9751428571428571
04-03-2024,FJB/5407/SBY/PL/9840,SBY7895380,XSR 155,2021,26841,Repair,Cukup,Perlu Penggantian,4,2899,3,1,8947,14.5,1,3,724.75,0.8282857142857143
04-03-2024,FJB/8976/SBY/PL/9110,SBY6131470,MIO,2020,34092,Repair,Kritis,Perlu Penggantian,10,4580,4,5,8523,26.5,3,3,458.0,1.832
04-03-2024,FJB/2054/SBY/PL/4471,SBY6024745,ALL-NEW-AEROX,2024,0,Repair,Perlu Ganti,Baik,4,3228,0,2,0,6.0,2,0,807.0,1.076
04-03-2024,FJB/2012/SBY/PL/6170,SBY6302984,MIO-M3 125,2019,47491,Rutin,Cukup,Perlu Penggantian,5,2349,5,1,9498,23.5,1,3,469.8,0.9396
04-03-2024,FJB/3941/SBY/PL/1132,SBY3881082,NMAX-NEO-S,2023,11759,Rutin,Baik,Cukup,4,1652,1,0,11759,5.0,0,1,413.0,0.5506666666666666
04-03-2024,FJB/1618/SBY/PL/8028,SBY6645540,FAZZIO-NEO-HY,2021,19395,Rutin,Cukup,Perlu Penyetelan,4,2101,3,2,6465,15.0,1,2,525.25,0.7503571428571428
04-03-2024,FJB/9600/SBY/PL/1198,SBY2246211,ALL-NEW-AEROX,2023,7712,Repair,Perlu Ganti,Baik,5,3140,1,2,7712,9.0,2,0,628.0,1.0466666666666666
04-03-2024,FJB/8937/SBY/PL/4128,SBY7442533,XSR 155,2022,22075,Repair,Cukup,Perlu Penyetelan,4,2799,2,3,11037,14.5,1,2,699.75,0.7997142857142857
05-03-2024,FJB/8552/SBY/PL/9856,SBY4458696,ALL-NEW-AEROX,2018,48699,Repair,Cukup,Perlu Penggantian,4,2213,6,3,8116,28.5,1,3,553.25,0.7376666666666667
05-03-2024,FJB/7204/SBY/PL/9855,SBY5791248,FILANO-NEO,2018,65026,Rutin,Cukup,Perlu Penggantian,4,2142,6,2,10837,31.0,1,3,535.5,0.765
05-03-2024,FJB/6353/SBY/PL/8320,SBY6741071,FILANO-NEO,2020,44669,Repair,Cukup,Perlu Penggantian,5,2391,4,2,11167,22.0,1,3,478.2,0.8539285714285715
05-03-2024,FJB/6591/SBY/PL/3421,SBY3897290,MIO-M3 125,2023,7391,Rutin,Cukup,Baik,3,1818,1,0,7391,4.0,1,0,606.0,0.7272
06-03-2024,FJB/1805/SBY/PL/9288,SBY8264078,MT-15,2019,54625,Repair,Cukup,Perlu Penggantian,5,3245,5,2,10925,28.0,1,3,649.0,0.9271428571428572
