Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Encoded,Kondisi_Rem_Encoded
29-11-2023,FJB/3497/SBY/PL/7537,SBY9307547,ALL-NEW-AEROX,2019,39923,Repair,Perlu Ganti,Perlu Penggantian,5,2933,4,4,9980,24.0,2,1
29-11-2023,FJB/2992/SBY/PL/8412,SBY4673446,LEXI,2023,0,Repair,Kritis,Baik,0,3210,0,3,0,7.5,1,0
29-11-2023,FJB/6349/SBY/PL/7325,SBY3070706,FREE-GO-S,2020,25449,Repair,Kritis,Perlu Penggantian,3,3697,3,4,8483,20.0,1,1
30-11-2023,FJB/1167/SBY/PL/8703,SBY6066655,FAZZIO-NEO-HY,2018,45992,Repair,Kritis,Perlu Penggantian,8,3204,5,4,9198,29.0,1,1
30-11-2023,FJB/5179/SBY/PL/9192,SBY5761712,MIO-M3 125,2023,81,Repair,Kritis,Baik,7,1630,0,2,81,4.0,1,0
30-11-2023,FJB/9699/SBY/PL/9739,SBY8109923,LEXI,2020,19622,Repair,Kritis,Perlu Penggantian,0,4140,3,4,6540,20.0,1,1
30-11-2023,FJB/8415/SBY/PL/1048,SBY2560721,FREE-GO-S,2020,18522,Repair,Baik,Perlu Penggantian,4,1385,3,2,6174,14.0,0,1
30-11-2023,FJB/3713/SBY/PL/5060,SBY9153283,ALL-NEW-NMAX,2021,13142,Repair,Kritis,Perlu Penyetelan,7,126,2,4,6571,12.0,1,2
30-11-2023,FJB/9332/SBY/PL/3337,SBY3919537,FREE-GO-S,2020,25301,Repair,Kritis,Perlu Penggantian,7,1181,3,5,8433,19.5,1,1
01-12-2023,FJB/6244/SBY/PL/6049,SBY4559232,FREE-GO-S,2022,7532,Rutin,Baik,Baik,4,691,1,1,7532,4.5,0,0
01-12-2023,FJB/9910/SBY/PL/3856,SBY2359201,NMAX-NEO-S,2019,32745,Repair,Kritis,Perlu Penggantian,6,4362,4,4,8186,25.0,1,1
01-12-2023,FJB/1093/SBY/PL/6784,SBY5549331,MIO,2023,0,Repair,Kritis,Baik,8,3931,0,3,0,7.5,1,0
01-12-2023,FJB/6493/SBY/PL/5485,SBY7898975,FREE-GO-S,2019,27831,Repair,Kritis,Perlu Penggantian,4,3619,4,3,6957,21.5,1,1
01-12-2023,FJB/8263/SBY/PL/3699,SBY5114186,LEXI,2019,29666,Repair,Kritis,Perlu Penggantian,9,605,4,4,7416,20.0,1,1
01-12-2023,FJB/7407/SBY/PL/4948,SBY4259568,MIO-M3 125,2023,189,Rutin,Baik,Baik,0,1017,0,1,189,2.5,0,0
01-12-2023,FJB/5732/SBY/PL/3807,SBY1988499,MIO,2019,25729,Repair,Baik,Perlu Penggantian,1,236,4,4,6432,19.0,0,1
01-12-2023,FJB/1490/SBY/PL/7401,SBY8792582,X-MAX-CONNEC,2019,58972,Repair,Perlu Ganti,Perlu Penggantian,0,2308,4,2,14743,26.0,2,1
01-12-2023,FJB/2127/SBY/PL/2246,SBY9058034,ALL-NEW-AEROX,2021,25697,Repair,Perlu Ganti,Perlu Penggantian,3,2333,2,3,12848,15.5,2,1
02-12-2023,FJB/9552/SBY/PL/2681,SBY9206257,ALL-NEW-AEROX,2021,26671,Repair,Kritis,Perlu Penggantian,7,3874,2,4,13335,18.0,1,1
02-12-2023,FJB/7744/SBY/PL/6815,SBY7647131,ALL-NEW-AEROX,2021,20747,Repair,Baik,Perlu Penggantian,2,1623,2,4,10373,15.0,0,1
02-12-2023,FJB/8823/SBY/PL/7149,SBY2162303,MIO-M3 125,2021,14940,Repair,Kritis,Perlu Penyetelan,4,3522,2,4,7470,16.0,1,2
02-12-2023,FJB/7448/SBY/PL/4941,SBY3902615,ALL-NEW-NMAX,2018,32412,Repair,Perlu Ganti,Perlu Penggantian,0,2157,5,4,6482,25.0,2,1
02-12-2023,FJB/7183/SBY/PL/9425,SBY8511050,R15,2020,37319,Repair,Perlu Ganti,Perlu Penggantian,5,87,3,3,12439,18.5,2,1
02-12-2023,FJB/9499/SBY/PL/4176,SBY8088693,ALL-NEW-NMAX,2023,269,Repair,Kritis,Baik,7,1868,0,2,269,4.0,1,0
02-12-2023,FJB/3023/SBY/PL/3613,SBY3712298,ALL-NEW-AEROX,2018,50198,Repair,Baik,Perlu Penggantian,0,718,5,4,10039,27.0,0,1
02-12-2023,FJB/2561/SBY/PL/9106,SBY9105070,ALL-NEW-AEROX,2022,7915,Rutin,Baik,Baik,1,687,1,1,7915,4.5,0,0
02-12-2023,FJB/7149/SBY/PL/2937,SBY8098580,MIO-M3 125,2018,29926,Repair,Kritis,Perlu Penggantian,7,915,5,4,5985,22.0,1,1
02-12-2023,FJB/6827/SBY/PL/4358,SBY4751331,NMAX-NEO-S,2022,14130,Repair,Kritis,Perlu Penyetelan,8,4123,1,4,14130,15.0,1,2
02-12-2023,FJB/1093/SBY/PL/2649,SBY2747782,NMAX-NEO-S,2023,87,Repair,Perlu Ganti,Baik,6,1233,0,2,87,4.0,2,0
03-12-2023,FJB/7024/SBY/PL/8627,SBY6386471,X-MAX-CONNEC,2019,33107,Repair,Perlu Ganti,Perlu Penggantian,5,7,4,3,8276,19.5,2,1
03-12-2023,FJB/9445/SBY/PL/2527,SBY7934041,MIO,2018,40923,Repair,Baik,Perlu Penggantian,2,1147,5,3,8184,24.5,0,1
03-12-2023,FJB/2676/SBY/PL/2625,SBY7891873,MIO,2020,22789,Repair,Kritis,Perlu Penggantian,6,4467,3,4,7596,21.0,1,1
03-12-2023,FJB/8063/SBY/PL/2745,SBY2464234,ALL-NEW-AEROX,2022,7790,Rutin,Baik,Baik,4,235,1,1,7790,4.5,0,0
03-12-2023,FJB/2915/SBY/PL/4187,SBY8977537,FREE-GO-S,2021,11820,Repair,Baik,Perlu Penyetelan,0,1806,2,3,5910,11.5,0,2
03-12-2023,FJB/2640/SBY/PL/8229,SBY7997226,X-MAX-CONNEC,2018,63754,Repair,Baik,Perlu Penggantian,1,562,5,3,12750,28.5,0,1
03-12-2023,FJB/9702/SBY/PL/8410,SBY9238812,NMAX-NEO-S,2023,129,Repair,Perlu Ganti,Baik,6,1213,0,4,129,7.0,2,0
03-12-2023,FJB/4122/SBY/PL/4148,SBY5217861,FAZZIO-NEO-HY,2022,6539,Repair,Perlu Ganti,Baik,6,2054,1,2,6539,8.0,2,0
03-12-2023,FJB/3939/SBY/PL/8462,SBY8737370,ALL-NEW-NMAX,2021,16704,Repair,Kritis,Perlu Penyetelan,9,4346,2,4,8352,17.0,1,2
04-12-2023,FJB/1686/SBY/PL/4956,SBY9909533,MIO,2020,24485,Repair,Perlu Ganti,Perlu Penggantian,5,1625,3,3,8161,16.5,2,1
04-12-2023,FJB/1692/SBY/PL/5769,SBY7787324,FILANO-NEO,2018,43461,Repair,Baik,Perlu Penggantian,4,1482,5,4,8692,26.0,0,1
04-12-2023,FJB/2446/SBY/PL/6962,SBY9398520,NMAX-NEO-S,2019,32578,Repair,Kritis,Perlu Penggantian,6,3239,4,3,8144,22.5,1,1
04-12-2023,FJB/7064/SBY/PL/3578,SBY6137671,NMAX-NEO-S,2023,152,Repair,Kritis,Baik,6,4042,0,3,152,8.5,1,0
04-12-2023,FJB/4715/SBY/PL/3888,SBY1317681,MT-15,2022,8584,Repair,Kritis,Baik,7,3214,1,3,8584,10.5,1,0
04-12-2023,FJB/7419/SBY/PL/6326,SBY8424576,ALL-NEW-AEROX,2019,48400,Repair,Kritis,Perlu Penggantian,9,3187,4,5,12100,28.5,1,1
04-12-2023,FJB/5742/SBY/PL/8155,SBY9202245,R15,2022,12665,Repair,Perlu Ganti,Perlu Penyetelan,5,2226,1,4,12665,12.0,2,2
04-12-2023,FJB/6958/SBY/PL/2670,SBY3138250,ALL-NEW-NMAX,2019,33849,Repair,Kritis,Perlu Penggantian,1,3466,4,4,8462,24.0,1,1
04-12-2023,FJB/7278/SBY/PL/1570,SBY9344318,LEXI,2022,7365,Repair,Kritis,Baik,7,497,1,3,7365,7.5,1,0
05-12-2023,FJB/5388/SBY/PL/6958,SBY8480810,FAZZIO-NEO-HY,2019,29205,Repair,Kritis,Perlu Penggantian,8,2197,4,4,7301,22.0,1,1
05-12-2023,FJB/1519/SBY/PL/5492,SBY7854317,FAZZIO-NEO-HY,2023,0,Repair,Kritis,Baik,6,4087,0,3,0,8.5,1,0
05-12-2023,FJB/5230/SBY/PL/5285,SBY3480092,NMAX-NEO-S,2021,23668,Repair,Perlu Ganti,Perlu Penggantian,5,791,2,4,11834,15.0,2,1
05-12-2023,FJB/1443/SBY/PL/2118,SBY1850701,FREE-GO-S,2022,7244,Repair,Kritis,Baik,9,28,1,3,7244,7.5,1,0
05-12-2023,FJB/2939/SBY/PL/7108,SBY4926173,MIO-M3 125,2022,9034,Repair,Perlu Ganti,Baik,0,2445,1,3,9034,10.5,2,0
05-12-2023,FJB/4354/SBY/PL/5016,SBY3995236,MIO-M3 125,2023,0,Rutin,Perlu Ganti,Baik,4,2020,0,1,0,3.5,2,0
05-12-2023,FJB/3668/SBY/PL/8051,SBY5794687,FILANO-NEO,2019,28343,Repair,Kritis,Perlu Penggantian,8,1656,4,3,7085,19.5,1,1
05-12-2023,FJB/2382/SBY/PL/8734,SBY8618407,MIO-M3 125,2019,33112,Repair,Perlu Ganti,Perlu Penggantian,2,2959,4,3,8278,21.5,2,1
05-12-2023,FJB/3326/SBY/PL/8989,SBY3893882,LEXI,2023,0,Repair,Perlu Ganti,Baik,1,2268,0,3,0,6.5,2,0
05-12-2023,FJB/6867/SBY/PL/6854,SBY8999530,NMAX-NEO-S,2020,29458,Repair,Baik,Perlu Penggantian,3,39,3,2,9819,15.0,0,1
05-12-2023,FJB/2472/SBY/PL/5786,SBY8666656,X-MAX-CONNEC,2023,0,Repair,Kritis,Baik,9,3447,0,3,0,7.5,1,0
05-12-2023,FJB/8584/SBY/PL/3577,SBY9471474,ALL-NEW-NMAX,2021,12228,Repair,Baik,Perlu Penyetelan,2,1471,2,2,6114,10.0,0,2
06-12-2023,FJB/5902/SBY/PL/2537,SBY2854460,NMAX-NEO-S,2020,27029,Repair,Kritis,Perlu Penggantian,8,3155,3,4,9009,21.0,1,1
06-12-2023,FJB/3993/SBY/PL/7012,SBY4916517,NMAX-NEO-S,2021,23904,Repair,Perlu Ganti,Perlu Penggantian,0,2494,2,3,11952,15.5,2,1
06-12-2023,FJB/8571/SBY/PL/6267,SBY2954413,MIO-M3 125,2019,23290,Repair,Kritis,Perlu Penggantian,0,4171,4,4,5822,23.0,1,1
06-12-2023,FJB/7049/SBY/PL/6418,SBY5228909,MIO,2020,24878,Repair,Kritis,Perlu Penggantian,9,4111,3,4,8292,21.0,1,1
06-12-2023,FJB/2627/SBY/PL/7378,SBY9355912,FAZZIO-NEO-HY,2019,40432,Repair,Perlu Ganti,Perlu Penggantian,0,2160,4,4,10108,24.0,2,1
06-12-2023,FJB/5330/SBY/PL/9206,SBY9374969,MT-15,2020,29251,Repair,Kritis,Perlu Penggantian,0,3180,3,3,9750,19.5,1,1
06-12-2023,FJB/7806/SBY/PL/1021,SBY1583576,ALL-NEW-AEROX,2018,53781,Repair,Kritis,Perlu Penggantian,8,745,5,5,10756,28.5,1,1
06-12-2023,FJB/9135/SBY/PL/4775,SBY1421532,MT-15,2021,21015,Repair,Kritis,Perlu Penggantian,8,534,2,5,10507,15.5,1,1
06-12-2023,FJB/8932/SBY/PL/3642,SBY6682126,R15,2022,13442,Repair,Kritis,Perlu Penyetelan,7,2477,1,3,13442,10.5,1,2
06-12-2023,FJB/7051/SBY/PL/8239,SBY4774040,LEXI,2021,13232,Repair,Perlu Ganti,Perlu Penyetelan,3,2691,2,3,6616,12.5,2,2
06-12-2023,FJB/3104/SBY/PL/1050,SBY7465425,NMAX-NEO-S,2021,25921,Repair,Kritis,Perlu Penggantian,8,1282,2,4,12960,16.0,1,1
07-12-2023,FJB/2105/SBY/PL/2897,SBY5025297,LEXI,2023,111,Repair,Kritis,Baik,0,3001,0,3,111,7.5,1,0
07-12-2023,FJB/8582/SBY/PL/9781,SBY7000429,MT-15,2023,0,Repair,Kritis,Baik,4,3956,0,3,0,7.5,1,0
07-12-2023,FJB/7075/SBY/PL/7051,SBY2710884,ALL-NEW-AEROX,2020,42087,Repair,Kritis,Perlu Penggantian,8,3,3,5,14029,22.5,1,1
07-12-2023,FJB/3504/SBY/PL/1021,SBY3655380,X-MAX-CONNEC,2020,24893,Repair,Baik,Perlu Penggantian,2,1790,3,2,8297,15.0,0,1
07-12-2023,FJB/6057/SBY/PL/3206,SBY2070299,ALL-NEW-AEROX,2023,335,Jual Part,Baik,Baik,3,1593,0,0,335,1.0,0,0
07-12-2023,FJB/7722/SBY/PL/3579,SBY6296596,MIO,2021,15559,Repair,Kritis,Perlu Penyetelan,8,2006,2,3,7779,13.5,1,2
08-12-2023,FJB/6651/SBY/PL/9067,SBY5984155,FAZZIO-NEO-HY,2023,0,Repair,Kritis,Baik,0,3786,0,3,0,7.5,1,0
08-12-2023,FJB/1635/SBY/PL/7073,SBY5868377,MIO-M3 125,2019,28037,Repair,Perlu Ganti,Perlu Penggantian,5,92,4,3,7009,18.5,2,1
08-12-2023,FJB/5899/SBY/PL/2964,SBY3507360,FREE-GO-S,2021,15118,Repair,Kritis,Perlu Penyetelan,7,1537,2,3,7559,12.5,1,2
08-12-2023,FJB/5003/SBY/PL/2295,SBY1973871,NMAX-NEO-S,2019,41260,Repair,Kritis,Perlu Penggantian,7,3106,4,4,10315,26.0,1,1
08-12-2023,FJB/8192/SBY/PL/7708,SBY4500016,FREE-GO-S,2021,16561,Repair,Baik,Perlu Penyetelan,1,1251,2,3,8280,12.5,0,2
08-12-2023,FJB/7790/SBY/PL/3010,SBY7892979,LEXI,2018,43749,Repair,Perlu Ganti,Perlu Penggantian,4,2842,5,4,8749,27.0,2,1
08-12-2023,FJB/4420/SBY/PL/4270,SBY7590756,ALL-NEW-NMAX,2018,30833,Repair,Baik,Perlu Penggantian,1,480,5,3,6166,20.5,0,1
08-12-2023,FJB/2408/SBY/PL/3510,SBY8095798,XSR 155,2021,20159,Repair,Kritis,Perlu Penggantian,7,279,2,4,10079,14.0,1,1
09-12-2023,FJB/3826/SBY/PL/6612,SBY6764802,MIO-M3 125,2021,11591,Repair,Perlu Ganti,Perlu Penyetelan,0,2296,2,3,5795,12.5,2,2
09-12-2023,FJB/8955/SBY/PL/7612,SBY4138926,MIO-M3 125,2021,18214,Repair,Perlu Ganti,Perlu Penyetelan,5,613,2,3,9107,12.5,2,2
09-12-2023,FJB/6906/SBY/PL/3921,SBY8575977,MT-15,2022,9140,Repair,Perlu Ganti,Baik,3,2044,1,1,9140,7.5,2,0
09-12-2023,FJB/2979/SBY/PL/4845,SBY4020719,FREE-GO-S,2020,19225,Repair,Perlu Ganti,Perlu Penggantian,3,2855,3,2,6408,15.0,2,1
09-12-2023,FJB/6294/SBY/PL/3998,SBY8527933,MIO-M3 125,2022,9967,Repair,Kritis,Baik,3,3053,1,4,9967,13.0,1,0
09-12-2023,FJB/9002/SBY/PL/1962,SBY9263749,FAZZIO-NEO-HY,2021,14348,Repair,Kritis,Perlu Penyetelan,7,2025,2,4,7174,15.0,1,2
09-12-2023,FJB/5322/SBY/PL/7575,SBY6251856,XSR 155,2019,31206,Repair,Kritis,Perlu Penggantian,5,4159,4,4,7801,24.0,1,1
09-12-2023,FJB/1585/SBY/PL/5710,SBY3706089,NMAX-NEO-S,2021,27961,Repair,Kritis,Perlu Penggantian,1,3720,2,5,13980,20.5,1,1
10-12-2023,FJB/8400/SBY/PL/7951,SBY6736996,MIO,2019,31949,Repair,Baik,Perlu Penggantian,4,1327,4,2,7987,19.0,0,1
10-12-2023,FJB/7983/SBY/PL/1633,SBY3486597,NMAX-NEO-S,2022,10265,Repair,Kritis,Baik,0,3883,1,4,10265,13.0,1,0
10-12-2023,FJB/5888/SBY/PL/7890,SBY1355690,XSR 155,2020,24209,Repair,Baik,Perlu Penggantian,2,1868,3,2,8069,15.0,0,1
10-12-2023,FJB/2421/SBY/PL/6653,SBY5628479,MIO,2018,53016,Repair,Baik,Perlu Penggantian,4,407,5,4,10603,27.0,0,1
10-12-2023,FJB/7439/SBY/PL/4520,SBY6571892,LEXI,2019,39590,Repair,Perlu Ganti,Perlu Penggantian,6,2307,4,3,9897,22.5,2,1
11-12-2023,FJB/6562/SBY/PL/8146,SBY2409320,ALL-NEW-AEROX,2020,35681,Repair,Kritis,Perlu Penggantian,9,2995,3,4,11893,21.0,1,1
11-12-2023,FJB/3086/SBY/PL/3090,SBY4854263,ALL-NEW-AEROX,2020,25287,Repair,Kritis,Perlu Penggantian,6,4137,3,4,8429,21.0,1,1
11-12-2023,FJB/1750/SBY/PL/1016,SBY5670127,MIO,2020,22582,Repair,Perlu Ganti,Perlu Penggantian,5,2525,3,4,7527,19.0,2,1
11-12-2023,FJB/4587/SBY/PL/9496,SBY9202813,ALL-NEW-NMAX,2018,33611,Repair,Baik,Perlu Penggantian,1,859,5,4,6722,23.0,0,1
12-12-2023,FJB/4845/SBY/PL/3089,SBY6896892,MT-15,2020,37385,Repair,Kritis,Perlu Penggantian,9,2919,3,3,12461,20.5,1,1
12-12-2023,FJB/5298/SBY/PL/7539,SBY9315222,ALL-NEW-AEROX,2022,8491,Repair,Kritis,Baik,0,3883,1,3,8491,10.5,1,0
12-12-2023,FJB/1943/SBY/PL/6355,SBY8225230,NMAX-NEO-S,2018,56658,Repair,Kritis,Perlu Penggantian,1,3492,5,5,11331,32.5,1,1
12-12-2023,FJB/6854/SBY/PL/2057,SBY8906200,ALL-NEW-NMAX,2023,152,Repair,Kritis,Baik,7,709,0,3,152,4.5,1,0
12-12-2023,FJB/7140/SBY/PL/7991,SBY1241413,MIO,2022,8270,Repair,Perlu Ganti,Baik,2,2114,1,3,8270,9.5,2,0
12-12-2023,FJB/5366/SBY/PL/8838,SBY5205742,MIO,2021,12380,Repair,Kritis,Perlu Penyetelan,9,3901,2,4,6190,15.0,1,2
12-12-2023,FJB/5843/SBY/PL/7700,SBY7323990,FREE-GO-S,2020,29914,Repair,Perlu Ganti,Perlu Penggantian,4,2001,3,4,9971,20.0,2,1
12-12-2023,FJB/5387/SBY/PL/8378,SBY6802367,MIO,2021,17925,Repair,Perlu Ganti,Perlu Penyetelan,5,467,2,4,8962,13.0,2,2
13-12-2023,FJB/5305/SBY/PL/3354,SBY6367073,VIXION,2021,14667,Repair,Perlu Ganti,Perlu Penyetelan,5,1837,2,3,7333,12.5,2,2
13-12-2023,FJB/1410/SBY/PL/3803,SBY6541429,ALL-NEW-AEROX,2021,25215,Repair,Kritis,Perlu Penggantian,4,3917,2,5,12607,19.5,1,1
13-12-2023,FJB/4799/SBY/PL/1324,SBY7812285,XSR 155,2018,37166,Repair,Perlu Ganti,Perlu Penggantian,6,192,5,3,7433,22.5,2,1
13-12-2023,FJB/3105/SBY/PL/9359,SBY4975954,ALL-NEW-NMAX,2020,18904,Repair,Kritis,Perlu Penggantian,9,3426,3,3,6301,17.5,1,1
13-12-2023,FJB/5105/SBY/PL/3320,SBY6680000,MIO,2018,51201,Repair,Kritis,Perlu Penggantian,9,3520,5,4,10240,30.0,1,1
13-12-2023,FJB/9081/SBY/PL/8220,SBY5819058,R15,2018,60211,Repair,Kritis,Perlu Penggantian,7,3501,5,4,12042,32.0,1,1
13-12-2023,FJB/6016/SBY/PL/5075,SBY9648625,MIO,2023,51,Repair,Kritis,Baik,2,3146,0,3,51,7.5,1,0
14-12-2023,FJB/4738/SBY/PL/9220,SBY2692710,X-MAX-CONNEC,2022,12626,Repair,Baik,Perlu Penyetelan,4,1565,1,1,12626,6.5,0,2
14-12-2023,FJB/5298/SBY/PL/3768,SBY2410057,MIO-M3 125,2019,26490,Repair,Perlu Ganti,Perlu Penggantian,3,2172,4,4,6622,21.0,2,1
14-12-2023,FJB/5258/SBY/PL/4481,SBY8522962,X-MAX-CONNEC,2023,0,Repair,Kritis,Baik,9,2425,0,3,0,6.5,1,0
14-12-2023,FJB/5791/SBY/PL/3987,SBY3277123,MT-15,2023,125,Rutin,Baik,Baik,1,439,0,1,125,1.5,0,0
15-12-2023,FJB/8557/SBY/PL/1859,SBY3097136,FREE-GO-S,2019,36584,Repair,Kritis,Perlu Penggantian,9,1768,4,3,9146,21.5,1,1
15-12-2023,FJB/3532/SBY/PL/9717,SBY4471789,MIO,2019,38227,Repair,Kritis,Perlu Penggantian,4,3089,4,4,9556,25.0,1,1
15-12-2023,FJB/3970/SBY/PL/2846,SBY1729360,MIO-M3 125,2021,19320,Repair,Kritis,Perlu Penyetelan,8,2602,2,3,9660,14.5,1,2
15-12-2023,FJB/6670/SBY/PL/4336,SBY7368683,XSR 155,2019,41826,Repair,Baik,Perlu Penggantian,2,1343,4,3,10456,22.5,0,1
15-12-2023,FJB/8936/SBY/PL/1121,SBY5834697,X-MAX-CONNEC,2018,57539,Repair,Baik,Perlu Penggantian,4,1678,5,4,11507,29.0,0,1
15-12-2023,FJB/3900/SBY/PL/5974,SBY6455996,FREE-GO-S,2019,24581,Repair,Kritis,Perlu Penggantian,3,4265,4,4,6145,23.0,1,1
15-12-2023,FJB/9690/SBY/PL/4835,SBY8210591,XSR 155,2018,36954,Repair,Kritis,Perlu Penggantian,8,1380,5,4,7390,25.0,1,1
16-12-2023,FJB/8458/SBY/PL/1086,SBY9015254,VIXION,2019,36747,Repair,Kritis,Perlu Penggantian,0,3022,4,5,9186,26.5,1,1
16-12-2023,FJB/4162/SBY/PL/3253,SBY5625250,NMAX-NEO-S,2021,26369,Repair,Kritis,Perlu Penggantian,9,49,2,3,13184,13.5,1,1
16-12-2023,FJB/3321/SBY/PL/9942,SBY6281698,MIO,2019,43415,Repair,Kritis,Perlu Penggantian,3,3939,4,4,10853,26.0,1,1
16-12-2023,FJB/4546/SBY/PL/3157,SBY6303545,ALL-NEW-NMAX,2021,15910,Repair,Perlu Ganti,Perlu Penyetelan,5,1462,2,3,7955,12.5,2,2
16-12-2023,FJB/6018/SBY/PL/2780,SBY9659632,NMAX-NEO-S,2020,33534,Repair,Perlu Ganti,Perlu Penggantian,5,655,3,3,11178,17.5,2,1
16-12-2023,FJB/3669/SBY/PL/7627,SBY3638355,X-MAX-CONNEC,2021,25722,Repair,Kritis,Perlu Penggantian,8,4323,2,5,12861,20.5,1,1
16-12-2023,FJB/8604/SBY/PL/7072,SBY3771483,ALL-NEW-AEROX,2019,48570,Repair,Kritis,Perlu Penggantian,3,3534,4,4,12142,27.0,1,1
16-12-2023,FJB/4552/SBY/PL/7376,SBY7364712,ALL-NEW-AEROX,2022,9493,Repair,Kritis,Baik,9,708,1,4,9493,10.0,1,0
16-12-2023,FJB/5751/SBY/PL/2175,SBY8642475,LEXI,2019,33736,Repair,Kritis,Perlu Penggantian,9,1460,4,5,8434,23.5,1,1
16-12-2023,FJB/8587/SBY/PL/7380,SBY5184003,FREE-GO-S,2023,0,Repair,Kritis,Baik,0,3387,0,4,0,9.0,1,0
16-12-2023,FJB/3265/SBY/PL/5265,SBY7018475,ALL-NEW-AEROX,2022,8768,Repair,Perlu Ganti,Baik,5,1219,1,3,8768,8.5,2,0
16-12-2023,FJB/2376/SBY/PL/5468,SBY2451474,X-MAX-CONNEC,2023,0,Repair,Kritis,Baik,1,3165,0,3,0,7.5,1,0
16-12-2023,FJB/3289/SBY/PL/1726,SBY5104638,NMAX-NEO-S,2022,8309,Repair,Perlu Ganti,Baik,6,859,1,2,8309,6.0,2,0
16-12-2023,FJB/4596/SBY/PL/9359,SBY7489642,NMAX-NEO-S,2023,0,Repair,Kritis,Baik,7,3487,0,3,0,7.5,1,0
17-12-2023,FJB/5289/SBY/PL/7340,SBY3789457,MIO,2021,21076,Repair,Kritis,Perlu Penggantian,9,1411,2,3,10538,13.5,1,1
17-12-2023,FJB/5948/SBY/PL/9486,SBY3364025,NMAX-NEO-S,2021,20188,Repair,Perlu Ganti,Perlu Penggantian,5,22,2,3,10094,12.5,2,1
17-12-2023,FJB/7607/SBY/PL/3032,SBY3882829,MT-15,2021,22019,Repair,Perlu Ganti,Perlu Penggantian,0,2454,2,2,11009,13.0,2,1
17-12-2023,FJB/5321/SBY/PL/7547,SBY2851359,LEXI,2019,26005,Repair,Perlu Ganti,Perlu Penggantian,6,1948,4,3,6501,18.5,2,1
17-12-2023,FJB/4142/SBY/PL/5346,SBY5285220,X-MAX-CONNEC,2018,51736,Repair,Kritis,Perlu Penggantian,4,3872,5,4,10347,30.0,1,1
17-12-2023,FJB/1970/SBY/PL/5320,SBY2915741,FAZZIO-NEO-HY,2018,30427,Repair,Perlu Ganti,Perlu Penggantian,2,2005,5,3,6085,22.5,2,1
17-12-2023,FJB/7345/SBY/PL/2996,SBY1240392,ALL-NEW-AEROX,2022,10814,Rutin,Baik,Baik,2,1579,1,1,10814,6.5,0,0
17-12-2023,FJB/9093/SBY/PL/7430,SBY1687527,ALL-NEW-NMAX,2018,36981,Repair,Baik,Perlu Penggantian,2,823,5,4,7396,24.0,0,1
17-12-2023,FJB/9077/SBY/PL/8169,SBY5077079,X-MAX-CONNEC,2018,49739,Repair,Kritis,Perlu Penggantian,3,3253,5,4,9947,30.0,1,1
18-12-2023,FJB/9124/SBY/PL/3299,SBY9611723,FREE-GO-S,2023,0,Repair,Kritis,Baik,1,4311,0,3,0,8.5,1,0
18-12-2023,FJB/5570/SBY/PL/8956,SBY1768554,MIO,2022,10043,Repair,Kritis,Baik,0,3840,1,2,10043,10.0,1,0
18-12-2023,FJB/5513/SBY/PL/8847,SBY5977711,MIO,2019,30284,Repair,Kritis,Perlu Penggantian,1,3540,4,5,7571,24.5,1,1
18-12-2023,FJB/3522/SBY/PL/7950,SBY9650503,ALL-NEW-AEROX,2023,138,Repair,Kritis,Baik,4,4447,0,4,138,10.0,1,0
18-12-2023,FJB/7150/SBY/PL/6222,SBY4197437,LEXI,2023,303,Rutin,Baik,Baik,1,26,0,1,303,1.5,0,0
18-12-2023,FJB/2414/SBY/PL/4811,SBY1953685,FREE-GO-S,2021,15030,Repair,Kritis,Perlu Penyetelan,7,3274,2,4,7515,16.0,1,2
18-12-2023,FJB/9919/SBY/PL/3681,SBY6286683,ALL-NEW-NMAX,2022,5550,Repair,Kritis,Baik,7,1009,1,4,5550,10.0,1,0
18-12-2023,FJB/2893/SBY/PL/8737,SBY4111186,FAZZIO-NEO-HY,2021,17507,Repair,Baik,Perlu Penyetelan,2,511,2,3,8753,11.5,0,2
19-12-2023,FJB/3411/SBY/PL/7258,SBY1049179,XSR 155,2022,9069,Repair,Kritis,Baik,7,1471,1,4,9069,11.0,1,0
19-12-2023,FJB/8881/SBY/PL/8084,SBY5092858,ALL-NEW-NMAX,2021,11948,Repair,Perlu Ganti,Perlu Penyetelan,5,1447,2,1,5974,8.5,2,2
19-12-2023,FJB/4675/SBY/PL/2697,SBY6417274,X-MAX-CONNEC,2019,37028,Repair,Perlu Ganti,Perlu Penggantian,6,328,4,4,9257,22.0,2,1
19-12-2023,FJB/8206/SBY/PL/6546,SBY2359580,MIO,2018,37891,Repair,Perlu Ganti,Perlu Penggantian,6,319,5,4,7578,24.0,2,1
19-12-2023,FJB/5309/SBY/PL/2708,SBY6306768,LEXI,2022,7287,Repair,Perlu Ganti,Baik,6,1931,1,2,7287,7.0,2,0
19-12-2023,FJB/3201/SBY/PL/1102,SBY7948697,FAZZIO-NEO-HY,2018,30753,Repair,Kritis,Perlu Penggantian,9,2174,5,3,6150,22.5,1,1
